road_id,barangay,split,manual_constraint_type,applied_constraint_type,display_constraint_type,review_constraint_type,predicted_constrained,predicted_probability,predicted_score_reg,prediction_status,nearest_known_constraint_dist_m,map_color,map_weight,map_opacity,routing_multiplier,avoid_priority,is_blocked,display_label,best_model,best_model_threshold
2882,Unknown,train,normal,normal,normal,normal,0,0.030746885,0.06609751,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2883,Unknown,train,normal,normal,normal,normal,0,0.0395286,0.09565711,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2884,Unknown,train,normal,normal,normal,normal,0,0.0395286,0.09565711,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2885,Unknown,val,normal,normal,normal,normal,0,0.02762978,-0.17670284,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2886,Unknown,test,normal,normal,normal,normal,0,0.02458833,-0.11247657,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2887,Unknown,train,normal,normal,normal,normal,0,0.024869813,-0.12954824,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2888,Unknown,val,normal,normal,normal,normal,0,0.037615318,0.09384644,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2889,Dapco,train,normal,normal,normal,normal,0,0.049606487,0.026701868,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2890,Dapco,train,normal,normal,normal,normal,0,0.0390933,-0.025279693,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2891,Unknown,train,normal,normal,normal,normal,0,0.03885097,0.108234435,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2892,Unknown,train,normal,normal,normal,normal,0,0.027784504,-0.001697503,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2893,Unknown,test,normal,normal,normal,normal,0,0.029890675,-0.0590865,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2894,Unknown,train,normal,normal,normal,normal,0,0.030899188,-0.04913068,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2895,Unknown,train,normal,normal,normal,normal,0,0.031150559,-0.0938766,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2896,Unknown,train,normal,normal,normal,normal,0,0.03010252,-0.088455364,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2897,Unknown,train,normal,normal,normal,normal,0,0.031871676,-0.09477614,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2898,Unknown,train,normal,normal,normal,normal,0,0.030496975,-0.08951928,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2899,Unknown,train,normal,normal,normal,normal,0,0.030239958,-0.09632698,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2900,Unknown,train,normal,normal,normal,normal,0,0.024926737,-0.13134743,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2901,Unknown,train,normal,normal,normal,normal,0,0.03660992,-0.058615223,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2902,Unknown,train,normal,normal,normal,normal,0,0.03660992,-0.058615223,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2903,Unknown,train,normal,normal,normal,normal,0,0.06738422,0.1983205,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2904,Unknown,train,normal,normal,normal,normal,0,0.035587635,-0.06372614,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2905,Unknown,train,normal,normal,normal,normal,0,0.035587635,-0.06372614,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2906,Unknown,test,normal,normal,normal,normal,0,0.12193254,0.18589556,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2907,Tibungol,train,normal,normal,normal,normal,0,0.08508492,0.13488841,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2908,Tibungol,train,normal,normal,normal,normal,0,0.07848305,0.12248296,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2909,Tibungol,train,narrow_road,normal,normal,narrow_road,0,0.106768854,0.17160575,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2910,New Malaga (Dalisay),train,normal,narrow_road,narrow_road,narrow_road,1,0.39792112,0.48077887,new_predicted_constraint,340.5136092943014,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2911,Manay,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8307945,0.57027084,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2912,New Malaga (Dalisay),test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.5883506,0.59924644,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2913,Santa Cruz,train,normal,normal,normal,normal,0,0.20910406,0.228255,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2914,Unknown,val,normal,normal,normal,normal,0,0.1191859,0.201426,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2915,Unknown,val,normal,normal,normal,normal,0,0.06639148,0.18887556,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2916,Unknown,test,normal,normal,normal,normal,0,0.103899606,0.16477446,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2917,Maduao,train,normal,normal,normal,normal,0,0.1274708,0.1645156,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2918,Upper Licanan,train,normal,narrow_road,narrow_road,narrow_road,1,0.39253822,0.33604264,new_predicted_constraint,1541.2570434148765,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2919,Waterfall,train,normal,narrow_road,narrow_road,narrow_road,1,0.4138326,0.29921907,new_predicted_constraint,652.561716680022,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2920,Waterfall,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.40385342,0.32068032,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2921,San Nicolas,train,narrow_road,normal,normal,narrow_road,0,0.25572553,0.20224296,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2922,Malativas,train,normal,normal,normal,normal,0,0.14566147,-0.003516972,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2923,Manay,test,normal,narrow_road,narrow_road,narrow_road,1,0.6818049,0.33541214,new_predicted_constraint,402.5162554941403,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2924,Manay,test,normal,narrow_road,narrow_road,narrow_road,1,0.69068974,0.39133883,new_predicted_constraint,413.86012891799794,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2925,Manay,test,normal,narrow_road,narrow_road,narrow_road,1,0.6818049,0.33541214,new_predicted_constraint,392.01591755967604,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2926,Manay,test,normal,narrow_road,narrow_road,narrow_road,1,0.6829181,0.5027981,new_predicted_constraint,397.55642842737257,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2927,Kasilak,test,normal,narrow_road,narrow_road,narrow_road,1,0.38388684,0.39419252,new_predicted_constraint,428.1196859164586,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2928,Unknown,train,normal,normal,normal,normal,0,0.054462045,0.13997298,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2929,Unknown,train,normal,normal,normal,normal,0,0.0591949,0.16501996,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2930,Santa Cruz,train,normal,normal,normal,normal,0,0.052469805,-0.062813595,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2931,Santa Cruz,train,normal,normal,normal,normal,0,0.052428976,-0.06389131,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2932,Santa Cruz,train,normal,normal,normal,normal,0,0.052469805,-0.062813595,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2933,Santa Cruz,test,normal,normal,normal,normal,0,0.10136203,0.02378773,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2934,Santa Cruz,train,normal,normal,normal,normal,0,0.045578413,-0.08304231,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2935,Santa Cruz,val,normal,normal,normal,normal,0,0.050641675,-0.08778632,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2936,Unknown,train,normal,normal,normal,normal,0,0.10670595,0.17957461,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2937,Unknown,train,normal,normal,normal,normal,0,0.08296936,0.23115052,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2938,Unknown,train,normal,normal,normal,normal,0,0.11788065,0.0953061,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2939,Unknown,train,normal,normal,normal,normal,0,0.056506697,0.13612144,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2940,Santa Cruz,train,normal,narrow_road,narrow_road,narrow_road,1,0.28732917,0.3075254,new_predicted_constraint,892.6400920573298,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2941,Buenavista,test,normal,normal,normal,normal,0,0.20208928,0.27388793,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2942,Tagpore,test,normal,normal,normal,normal,0,0.071879685,0.17241724,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2943,Unknown,test,normal,normal,normal,normal,0,0.029329492,-0.064250335,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2944,Santa Cruz,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.43504575,0.170273,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2945,Santa Cruz,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.370799,0.1681974,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2946,Kiotoy,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.4287453,0.18661836,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2947,Mabunao,train,normal,narrow_road,narrow_road,narrow_road,1,0.53690326,0.22179238,new_predicted_constraint,121.76351415497895,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2948,Southern Davao,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.91553974,0.54907465,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2949,Quezon,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.82868636,0.37099874,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2950,Southern Davao,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.6519562,0.29470354,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2951,Gredu (Pob.),train,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.6960305,0.2157699,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
2952,New Visayas,train,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.3172352,0.3915804,new_predicted_constraint,147.75360184531849,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
2953,New Visayas,train,normal,traffic_general,traffic_general,traffic_general,1,0.41037917,0.44640964,new_predicted_constraint,127.44622214158564,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2954,Santa Cruz,train,narrow_road,normal,normal,narrow_road,0,0.27052218,0.2488589,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2955,Kiotoy,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.4849894,0.19603232,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2956,Kiotoy,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.5535354,0.25641054,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2957,Tagpore,train,normal,normal,normal,normal,0,0.2451524,0.24278499,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2958,Tagpore,train,normal,normal,normal,normal,0,0.16957997,0.208095,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2959,Tagpore,train,normal,normal,normal,normal,0,0.14334436,0.25387073,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2960,Tagpore,train,normal,normal,normal,normal,0,0.10836488,0.25966215,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2961,Tagpore,train,normal,normal,normal,normal,0,0.22458294,0.30691668,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2962,Tagpore,val,normal,normal,normal,normal,0,0.1980661,0.19755891,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2963,Unknown,test,normal,normal,normal,normal,0,0.03376377,-0.09431042,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2964,Unknown,test,normal,normal,normal,normal,0,0.03617449,-0.06749816,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2965,Unknown,test,normal,normal,normal,normal,0,0.036163595,-0.10408355,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2966,Unknown,test,normal,normal,normal,normal,0,0.03312769,-0.09848586,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2967,Unknown,test,normal,normal,normal,normal,0,0.034080707,-0.08580707,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2968,Unknown,test,normal,normal,normal,normal,0,0.03392549,-0.09172514,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2969,Unknown,train,normal,normal,normal,normal,0,0.10652369,0.30288953,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2970,San Nicolas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.75397587,0.55293745,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2971,San Nicolas,train,normal,narrow_road,narrow_road,narrow_road,1,0.29692066,0.38375074,new_predicted_constraint,406.64601481425603,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2972,Tagpore,train,normal,narrow_road,narrow_road,narrow_road,1,0.29692063,0.38375074,new_predicted_constraint,535.3241073137141,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2973,Katipunan,train,normal,normal,normal,normal,0,0.056328513,-0.011231318,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2974,Katipunan,val,normal,normal,normal,normal,0,0.24829833,0.36593127,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2975,Katipunan,test,normal,normal,normal,normal,0,0.11308176,0.032330975,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2976,Katipunan,train,normal,normal,normal,normal,0,0.091749236,-0.028179504,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2977,Kasilak,test,normal,normal,normal,normal,0,0.25422668,0.29936287,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2978,Kasilak,test,normal,normal,normal,normal,0,0.25422668,0.29936287,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2979,Cacao,train,normal,narrow_road,narrow_road,narrow_road,1,0.6221392,-0.0407042,new_predicted_constraint,395.86800159720565,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2980,Cacao,test,normal,narrow_road,narrow_road,narrow_road,1,0.5694876,0.2879427,new_predicted_constraint,559.6476205989069,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2981,J.P. Laurel,val,narrow_road,normal,normal,narrow_road,0,0.27274284,0.19183107,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2982,J.P. Laurel,test,normal,normal,normal,normal,0,0.26675856,0.17505379,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2983,J.P. Laurel,test,normal,normal,normal,normal,0,0.24398533,0.19365114,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2984,J.P. Laurel,test,normal,normal,normal,normal,0,0.25671896,0.19744834,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2985,J.P. Laurel,val,normal,normal,normal,normal,0,0.25675908,0.15196618,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2986,J.P. Laurel,test,normal,normal,normal,normal,0,0.22852762,0.07383424,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2987,J.P. Laurel,train,normal,normal,normal,normal,0,0.21937442,0.106043205,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2988,J.P. Laurel,test,normal,normal,normal,normal,0,0.22007397,0.16080734,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2989,J.P. Laurel,val,normal,normal,normal,normal,0,0.27337405,0.17397362,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2990,J.P. Laurel,val,normal,normal,normal,normal,0,0.24751559,0.1564557,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2991,J.P. Laurel,val,normal,normal,normal,normal,0,0.24436681,0.1322507,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2992,J.P. Laurel,test,normal,normal,normal,normal,0,0.26031306,0.20362443,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2993,J.P. Laurel,test,normal,normal,normal,normal,0,0.2683119,0.20848624,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2994,Datu Abdul Dadia,train,normal,narrow_road,narrow_road,narrow_road,1,0.79064685,0.4776293,new_predicted_constraint,198.3541978442702,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2995,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.6438358,0.43207526,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2996,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.6437886,0.4319601,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2997,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.64372975,0.4318396,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2998,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.65881634,0.40895784,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2999,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.64367104,0.4317236,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
3000,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.65881634,0.40895784,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
3001,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.64358807,0.43159926,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
3002,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.64278734,0.431006,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
3003,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.64261466,0.43080527,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
3004,Consolacion,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.43700925,0.28775913,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
3005,Consolacion,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.38122502,0.3023883,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
3006,Consolacion,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.5362024,0.51053816,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
3007,San Vicente,train,normal,normal,normal,normal,0,0.09123655,0.043564145,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
